customer_id,orders_placed,products_purchased,amount_spent
3092,4,12,2027.6900482177734
2684,6,21,4239.530086517334
188,6,14,2709.6400299072266
7096,3,10,2589.630043029785
2069,7,21,4349.250076293945
1052,2,5,889.8900146484375
8356,3,9,1729.8000221252441
2854,5,10,1965.8100280761719
2300,7,18,2914.630058288574
6912,3,11,1994.8300285339355
2807,3,9,1133.8900356292725
2643,5,13,2119.670036315918
1458,2,2,449.96001052856445
2116,3,10,2489.670066833496
3612,4,12,2849.8100547790527
8485,4,11,1499.7100143432617
3909,5,20,4089.5600814819336
399,2,4,979.8700103759766
8552,3,5,1009.9400177001953
6043,2,7,1347.83003616333
2975,2,8,1779.8500366210938
8072,1,1,299.9800109863281
2700,1,3,999.9400329589844
1199,2,2,249.97999572753906
2497,4,12,2259.7500343322754
9017,7,20,4152.430084228516
9739,5,17,4689.490074157715
11303,6,17,3513.5900650024414
844,3,8,1497.8300323486328
9303,5,14,2184.5600395202637
9402,9,26,4514.400074005127
2717,6,23,4659.390064239502
2370,3,13,2487.6500549316406
889,5,16,2789.720058441162
11090,9,17,3713.470069885254
3076,2,6,1015.9200325012207
5155,6,16,2861.650074005127
4835,2,4,759.9500274658203
3284,5,13,1844.7000217437744
7076,4,14,2769.7000694274902
7379,4,15,2609.7100563049316
11747,6,16,2720.6300525665283
202,4,12,1885.710033416748
529,5,15,2759.720043182373
12251,4,8,1529.8000373840332
6486,5,13,1992.8400421142578
8425,3,5,719.8900260925293
8818,5,12,2319.710048675537
6521,7,27,4789.520111083984
4288,3,10,1599.7900276184082
1768,4,12,1997.6900482177734
5641,4,13,2719.6000366210938
11409,3,13,2399.8700675964355
10864,6,17,3219.6200637817383
5258,2,9,1764.7100296020508
8776,4,11,2529.740074157715
5311,11,32,5689.520128250122
7047,4,12,2577.7700691223145
1591,6,17,3479.640064239502
12348,4,13,2419.6300506591797
5222,4,15,2829.6800575256348
11602,6,17,3485.5600814819336
6715,2,8,1129.850009918213
4406,8,25,5704.390132904053
10630,4,7,1499.7600402832031
11157,2,6,1029.8900337219238
10290,5,19,2669.7200603485107
12365,6,21,4679.550094604492
2314,2,2,379.88999938964844
1988,6,16,3869.6901092529297
11316,8,15,3149.6300506591797
2204,7,22,4044.320022583008
7935,3,11,2089.5500259399414
9177,4,11,2059.7700481414795
10125,5,12,2805.6900634765625
2014,5,11,2659.7100410461426
228,5,17,4099.72008895874
9229,4,16,3369.7300758361816
8782,4,13,2423.690029144287
274,4,8,1619.8800239562988
6258,3,7,1219.8500289916992
11818,3,10,1669.8100280761719
126,6,13,2569.7100372314453
6891,3,10,1699.8200454711914
1730,4,18,3859.530071258545
5108,2,9,1093.8800201416016
8557,3,10,2299.700050354004
3939,1,1,199.9499969482422
4625,3,6,973.7800025939941
9557,9,28,7782.250164031982
6022,9,22,3724.5200576782227
7798,6,18,3683.470058441162
6563,5,13,2775.6600303649902
4354,8,18,4133.480052947998
11627,6,15,2639.5900650024414
3752,10,24,4454.42006111145
8554,9,23,4419.53010559082
9098,6,21,3554.6500759124756
1899,4,12,2297.690065383911
12128,5,16,2629.439998626709
3636,6,15,3344.5900688171387
4513,5,15,2779.7800521850586
6909,7,21,4439.400054931641
7224,4,16,3759.4900970458984
6957,4,16,3869.690071105957
7425,5,13,1969.6700439453125
8814,6,22,4161.470064163208
8859,3,3,639.950023651123
7888,4,11,1879.7300300598145
406,5,13,2309.7300338745117
6728,3,9,1409.8100357055664
9004,4,13,2387.7400436401367
998,5,13,1844.7700386047363
4879,3,14,3204.6300773620605
12366,7,19,3849.4900512695312
5230,6,18,3995.620048522949
5425,6,20,3750.7500896453857
9063,4,12,2269.7100372314453
4563,7,18,3977.410110473633
2227,4,9,1449.8100357055664
8015,12,40,6910.890117645264
11201,4,11,2099.8300590515137
12203,4,13,2399.7400283813477
6123,4,12,2879.7700424194336
8876,3,11,3059.800090789795
262,5,13,2209.8200607299805
3399,2,6,1119.8300170898438
1567,5,20,4769.430084228516
624,5,15,3409.4600219726562
5270,5,21,3889.4400730133057
5453,5,19,4539.500080108643
3689,3,12,2659.8400650024414
5038,5,11,2039.8000450134277
10314,2,7,1139.910011291504
12009,4,6,1579.900047302246
11078,3,4,919.9000244140625
5228,1,5,494.9000053405762
3823,3,9,1569.8400382995605
11071,4,11,2859.6100540161133
325,3,9,1999.780044555664
3532,3,7,1879.760025024414
9577,4,15,3589.5700607299805
9925,3,11,2054.7500495910645
1694,2,5,699.8600196838379
10072,7,24,4884.550121307373
734,5,16,3154.4800605773926
9203,3,3,479.9800033569336
11672,8,18,4239.58003616333
12200,4,14,2589.780044555664
2080,3,9,2149.850051879883
2537,8,26,5999.530174255371
5826,3,10,1799.8100395202637
4463,6,16,3789.550064086914
6070,4,18,3685.5400886535645
12111,5,16,3519.5900650024414
1766,7,14,2889.720073699951
7862,6,19,3519.690107345581
3330,7,19,3701.6600608825684
1415,5,14,2329.750068664551
11569,4,14,3279.7200660705566
3983,7,28,6049.360137939453
6730,7,25,4670.390090942383
4639,4,16,3449.6400756835938
11207,2,4,619.9500198364258
1908,9,24,4001.560104370117
2316,6,16,3459.6900672912598
7493,4,11,1886.7200412750244
8828,3,6,1569.8400039672852
1508,4,12,2029.6500358581543
2568,4,14,2385.8100395202637
10534,6,17,3959.7301025390625
5628,3,12,2469.7400550842285
1986,6,16,2939.7000827789307
7586,4,11,1784.770034790039
10674,5,11,1779.7800369262695
8266,7,18,3301.379991531372
6265,7,13,2589.8300704956055
570,4,10,1869.7800331115723
1776,5,12,2484.7000579833984
11025,4,10,2769.7700729370117
8694,5,14,2711.630081176758
691,3,11,2069.8900451660156
7376,4,13,2854.770065307617
3396,2,8,1699.850040435791
1799,3,12,2024.8000450134277
10603,3,11,3139.800079345703
8442,3,10,2129.7500228881836
2998,3,10,1769.740047454834
9374,5,20,4179.470069885254
8183,2,9,1589.6800155639648
2308,3,9,1899.7800331115723
10758,6,25,4139.650085449219
9226,4,13,2709.820068359375
4358,4,10,2409.7200317382812
6662,2,6,1179.8500289916992
8284,6,17,2541.70005607605
8695,3,14,2479.8100509643555
11304,2,9,1699.820053100586
10332,2,5,999.9400215148926
11812,1,2,399.9800109863281
10449,3,6,869.9300270080566
6712,1,3,259.93000411987305
12107,9,34,5662.100082397461
2764,5,13,2679.8800506591797
1816,5,17,2969.7100791931152
11209,4,11,2489.7200622558594
4407,6,24,4529.520099639893
2071,10,30,5421.440132141113
1038,9,24,4636.390069961548
6231,6,19,3076.7000617980957
1174,6,21,4016.530075073242
12206,4,14,2149.770046234131
7919,3,9,1809.7200393676758
10671,3,7,1659.800033569336
10540,4,10,2539.7400512695312
2710,3,9,1587.8700408935547
11518,3,7,1399.8500442504883
50,4,13,2009.6500205993652
3339,2,4,819.9000205993652
3660,9,26,4690.320041656494
4999,3,10,2739.730079650879
11901,8,27,5999.530078887939
6719,3,14,2474.710048675537
1895,4,12,3044.6100425720215
9061,6,19,3208.6700897216797
8453,5,17,3759.470069885254
5444,2,6,1259.7400360107422
1949,3,5,959.7499923706055
4278,10,24,4949.43009185791
5057,4,11,2339.800064086914
4020,4,8,2262.7800521850586
3878,4,13,2309.680015563965
5949,4,10,2794.870071411133
8042,5,11,2108.700050354004
10798,3,6,1349.9100341796875
149,4,14,3249.7300758361816
2772,3,10,1953.7600555419922
2477,5,13,1804.8100337982178
8336,5,14,2619.630027770996
2162,1,5,1549.8099975585938
6761,2,6,1099.8900184631348
8282,6,20,3668.6800899505615
6298,2,5,989.9300231933594
4859,4,9,2069.8200492858887
10146,8,18,3574.6100788116455
12320,2,5,1207.880027770996
421,3,8,1627.7500305175781
94,5,16,2789.590057373047
11349,2,5,719.8600044250488
4932,4,13,2759.6700439453125
4608,4,10,1959.8100509643555
6763,3,9,1759.9100494384766
4273,4,14,2419.750051498413
11461,4,6,1134.920021057129
9307,4,13,3189.7000312805176
8853,7,22,4474.430088043213
10059,5,11,2309.780029296875
8630,4,13,2831.7400436401367
4933,6,15,3464.580047607422
264,4,10,2089.780055999756
3552,6,17,2739.6400604248047
5599,5,15,2504.6400451660156
876,9,21,3754.3700408935547
6236,7,21,5109.440078735352
1210,4,15,2449.7600746154785
6228,2,5,1059.8600177764893
7159,1,1,299.9800109863281
3468,7,27,4889.470104217529
9899,4,8,1899.7600555419922
3849,3,11,1899.7600402832031
4159,8,26,5159.3801345825195
7833,5,15,1951.7100162506104
3944,7,20,4584.440082550049
1110,3,10,2049.610019683838
5005,3,7,1349.8100051879883
7254,4,16,3479.5200576782227
9878,3,8,1909.8900566101074
5585,6,23,4444.470073699951
5652,7,21,3819.6600914001465
5905,5,17,3119.73006439209
2841,2,7,1019.8400192260742
5187,7,16,3579.620090484619
11097,6,19,3704.5500774383545
9112,5,17,3889.4500579833984
1302,3,8,1619.8200378417969
10948,6,17,3764.5800590515137
3791,2,4,584.9300079345703
3201,6,17,2889.6800537109375
5866,3,12,2109.800060272217
638,4,9,1689.8600273132324
10239,4,9,1574.7000198364258
9110,3,11,1584.6500205993652
10108,8,31,6199.020076751709
2119,4,17,3479.740089416504
2149,7,17,3283.7800674438477
2723,7,30,7719.080154418945
7929,4,10,2579.8100662231445
5334,3,11,1829.8300399780273
1756,6,14,3369.670082092285
5809,1,3,709.9800109863281
6887,4,17,4189.620090484619
1064,1,3,999.9400177001953
3430,5,21,4149.640117645264
4361,1,4,439.98000717163086
1632,5,14,3019.780059814453
961,2,6,1179.8800239562988
6627,1,1,129.99000549316406
1969,6,20,3899.4500465393066
11525,5,16,2577.570053100586
12185,3,11,1601.8200340270996
10103,2,4,369.9400062561035
3742,4,14,3267.760082244873
3737,5,14,2279.680046081543
3687,3,8,1039.8700256347656
6612,4,7,1034.7700004577637
4479,9,26,4649.470073699951
12335,10,25,4239.530075073242
5051,6,18,4681.610082626343
9132,5,17,3219.650058746338
2153,6,18,3489.6900672912598
8792,5,21,3784.6200370788574
7524,3,10,1632.8200187683105
3802,5,11,2233.790060043335
1846,6,18,3029.6900596618652
10514,6,25,4839.500087738037
12102,6,23,4491.490098953247
4951,2,5,897.7999954223633
12030,4,6,695.8600177764893
9410,5,16,3519.6000633239746
1606,6,15,3299.500045776367
1185,6,18,3309.6300888061523
8888,3,8,1649.7600402832031
6915,6,25,4328.450029373169
3671,4,16,3484.5500526428223
8141,5,19,3866.6700916290283
6452,4,7,979.7900161743164
2593,6,17,4351.700084686279
10327,7,22,5559.480133056641
1119,5,18,2894.6100158691406
6476,6,19,3794.6300735473633
8456,6,17,4009.5700912475586
8156,9,32,6237.00012588501
229,6,15,3419.5800743103027
1376,6,20,4534.550096511841
3173,4,14,2819.530059814453
5360,3,11,2519.7900314331055
11721,5,15,3104.6500816345215
9424,1,3,431.9700107574463
11840,3,11,2309.5800399780273
7674,2,6,1193.8400192260742
1485,4,17,3259.700096130371
650,5,11,1979.780044555664
3824,1,1,100.0
5658,9,24,5579.520122528076
6797,5,14,2669.6500549316406
3403,4,11,2381.73006439209
2196,3,6,1749.770034790039
3136,6,24,5578.3300857543945
8762,4,8,1649.8400344848633
9596,3,8,1749.770004272461
10654,1,4,989.9100303649902
1559,4,5,1139.9000244140625
5577,4,15,3009.610038757324
9539,4,11,1959.840045928955
1212,2,7,1809.8200225830078
5180,4,9,2239.77006149292
6972,2,7,1449.8800201416016
2590,5,19,3539.710090637207
2558,2,2,399.9800109863281
9108,4,11,1878.7400302886963
9745,1,3,549.8500061035156
8144,3,9,2039.8100204467773
1930,6,18,3924.5800857543945
5087,2,4,1109.8600311279297
5794,2,2,539.9400177001953
7116,5,17,2819.720069885254
1343,4,9,1579.8200378417969
3919,2,7,1029.8700218200684
7068,7,17,4005.7100734710693
9192,1,3,899.9400177001953
4116,13,36,7114.260162353516
9554,9,28,4815.410087585449
8690,2,3,649.9700164794922
6474,10,34,6224.140100479126
110,3,11,2639.7000427246094
2182,5,7,1179.8900299072266
7657,6,15,3049.590063095093
2215,5,11,2289.6800384521484
3519,6,18,3659.740093231201
10675,3,9,1659.7500305175781
4210,5,14,3609.6500968933105
5751,6,12,2427.7500648498535
439,7,25,4534.660095214844
2596,3,11,2239.7600479125977
5528,3,12,2143.6100273132324
4656,2,10,2339.700050354004
5766,4,16,3299.640079498291
4178,2,7,1679.7400207519531
9193,4,12,2919.710060119629
8802,4,10,1897.7500343322754
3684,4,12,2296.640043258667
11642,4,10,1829.7500381469727
275,6,16,3649.7601013183594
3410,5,15,2479.7100563049316
8361,3,12,2535.8100624084473
5363,5,16,4039.6401023864746
9343,5,17,2849.5200233459473
5035,4,17,3339.4400367736816
2530,3,14,3589.6700859069824
629,5,14,2519.770050048828
11492,9,26,5304.370121002197
5606,8,26,5829.370128631592
7803,3,10,1799.7100219726562
706,4,11,2294.7600650787354
6621,2,9,1949.8200225830078
8213,1,4,749.8900146484375
11254,7,17,3499.4400634765625
8260,6,19,4709.430126190186
11937,4,12,2899.660041809082
343,5,17,3654.660083770752
8194,3,7,1394.870018005371
902,2,3,349.9300079345703
3796,3,9,2179.7900466918945
3964,5,17,3077.6100635528564
6830,4,13,2369.5900230407715
10631,7,20,4752.6801109313965
6694,5,13,2679.6700592041016
1598,6,16,2549.6700477600098
5495,2,8,1175.9200286865234
3196,4,13,2514.700038909912
12389,5,14,2679.740032196045
1964,2,6,739.9200172424316
9199,3,9,1879.8000450134277
10055,4,15,2904.6200370788574
11909,4,11,2089.8400497436523
3054,3,7,1314.8400192260742
11735,3,7,1879.8600463867188
2098,2,3,449.89000701904297
737,6,25,4569.500099182129
190,5,20,3863.510082244873
5917,3,12,2889.73006439209
12149,3,11,1863.7700500488281
3366,2,9,2569.8000526428223
5517,2,6,1639.800033569336
4498,3,7,1529.8400115966797
2349,4,18,3469.5800819396973
1967,3,10,1649.7900314331055
5177,2,8,1488.860019683838
9000,6,19,3844.400062561035
8970,1,3,355.95001220703125
6567,4,12,2519.8200454711914
2987,2,6,789.8500175476074
8886,2,7,804.8600196838379
4006,1,4,1029.910026550293
8562,4,11,2001.7100524902344
8321,7,21,4357.5600509643555
9867,3,8,1807.820053100586
3703,5,13,2619.6700592041016
1407,4,14,2539.7400512695312
1607,6,24,5503.500110626221
8152,5,17,2793.6100311279297
136,3,9,1614.8300228118896
5006,1,3,539.9200134277344
8179,7,20,3921.5900688171387
4511,4,5,1449.8100128173828
7352,7,22,3889.5000762939453
936,9,21,4489.640125274658
11506,3,9,1979.8300285339355
12224,3,10,2139.820037841797
3918,7,23,4919.5100746154785
7732,7,17,3219.560043334961
12066,4,16,3579.7400856018066
1213,4,9,2109.860061645508
2377,5,13,3089.7300720214844
7815,2,7,1579.8900299072266
10547,3,8,1759.8600463867188
3105,4,19,3754.460029602051
3820,3,5,799.9200096130371
6785,6,22,4547.460094451904
11187,4,9,1945.8800354003906
7092,2,9,1695.7500457763672
10258,8,28,5519.500118255615
3306,4,14,2277.7700233459473
9279,5,15,3549.4700775146484
6738,6,21,4011.690076828003
3754,8,26,5369.150085449219
9584,6,17,3259.6400718688965
3539,6,17,2981.4800453186035
513,1,5,893.900016784668
1002,5,20,3303.610095977783
2982,3,8,1669.8500480651855
4084,4,13,3069.6900177001953
8564,3,8,1554.7500171661377
9122,3,10,1774.7200393676758
57,5,12,2159.700038909912
3343,6,15,3917.6100883483887
3258,2,7,1109.8600254058838
4176,3,11,2420.660036087036
5576,5,19,4079.620080947876
3043,3,8,1919.8500480651855
9888,2,5,589.9200096130371
3386,1,4,459.92000579833984
11070,2,9,1313.8300247192383
828,3,5,599.9600067138672
3398,3,7,1669.760025024414
12173,4,11,1859.7300415039062
8087,1,2,549.9800109863281
1728,2,6,1269.8800430297852
11480,4,11,1839.7600364685059
3133,8,23,5033.510120391846
7729,5,17,3627.770050048828
2798,5,16,3427.52006149292
3655,10,29,5685.390125274658
8259,5,14,2619.6300468444824
12081,4,13,2494.6900634765625
3841,6,10,2129.640037536621
2192,10,27,4254.510063171387
8314,10,33,6891.1501388549805
1571,6,27,5559.360113143921
6326,5,14,3209.7600898742676
3594,5,13,2589.6900367736816
3437,4,12,2399.6400260925293
1911,6,17,3225.6900672912598
9565,6,17,3404.6000785827637
6731,6,15,3395.6200790405273
5104,9,25,4418.600114822388
4614,2,10,1731.77001953125
9464,6,14,3019.4700088500977
6526,5,17,4119.650074005127
4171,3,8,1779.8400344848633
2953,5,11,2749.499984741211
8058,6,18,2920.530071258545
5059,3,6,1509.9000358581543
2041,8,28,7220.260154724121
2623,3,8,2219.800048828125
9253,6,15,3169.500057220459
10183,4,11,2319.600009918213
11718,4,11,2704.610061645508
10653,8,30,5739.460121154785
5046,5,10,1939.7900581359863
10565,5,15,3009.7100563049316
412,3,9,1740.7700214385986
9555,6,19,4057.5300788879395
4307,3,14,2769.6100463867188
4557,6,25,5239.410106658936
6192,3,9,1689.7300300598145
2526,4,9,2080.790023803711
388,7,23,5309.490146636963
4229,6,24,4299.360065460205
4319,2,7,924.910026550293
7040,5,16,3419.6300888061523
417,2,6,859.9000225067139
963,5,11,2077.770030975342
7061,3,13,3059.7800674438477
4436,4,18,4239.650104522705
5086,4,9,1689.9100151062012
4462,8,23,4754.540063858032
12316,2,6,989.9200191497803
8572,6,17,4251.65007019043
6549,3,5,1079.9200286865234
10753,4,12,1869.77001953125
8161,6,19,2969.480005264282
4802,3,6,1449.9200134277344
2021,8,29,6231.340141296387
9648,2,5,669.9200134277344
6639,2,5,479.9100036621094
1956,3,6,1259.8700256347656
6864,2,5,1019.8500061035156
5673,4,8,1694.840036392212
9938,3,10,2349.6700401306152
1710,3,13,2829.6500701904297
144,2,6,979.9500274658203
3698,1,1,399.9800109863281
12024,5,19,3989.6301078796387
1256,3,7,1529.8300552368164
9070,7,14,2909.670063018799
9876,8,27,5759.3801193237305
6094,4,10,2697.710048675537
8162,3,5,959.8800277709961
2404,5,18,4030.4200382232666
10082,6,18,2751.7700595855713
8026,4,14,2933.700050354004
1240,5,14,2527.7100410461426
11838,1,3,509.9700126647949
10061,4,11,1544.73002243042
11991,7,24,3861.5000648498535
12019,9,28,5412.240083694458
11235,7,24,4859.530120849609
4254,6,17,3269.5000495910645
11298,2,7,1329.880027770996
10702,4,10,1869.730068206787
5007,6,19,3739.4400787353516
1937,8,29,5953.120044708252
5045,4,12,2126.6800270080566
8929,9,28,4709.430080413818
8848,3,11,2579.710060119629
3239,5,21,4189.670078277588
2615,6,13,1577.7600288391113
2336,6,19,3339.6900749206543
1283,7,20,3830.550090789795
10377,6,17,3729.5800590515137
2212,5,17,4159.620136260986
4791,10,19,3729.5200424194336
11236,6,12,1849.7000312805176
9614,4,14,2689.5700454711914
9045,3,10,2109.8700408935547
1549,4,13,2699.7300720214844
5847,3,12,2079.790048599243
909,5,12,2769.720069885254
7474,2,8,1689.8200035095215
11091,3,12,1439.7100219726562
3617,9,30,4480.590091705322
1771,6,16,3289.7400856018066
4275,6,20,4469.490070343018
2784,5,16,2943.7500495910645
2470,5,14,2899.60005569458
4167,1,1,299.9800109863281
9140,3,7,1459.8300437927246
3405,5,11,2379.7500648498535
7448,6,19,3239.640068054199
6378,7,20,2837.5100498199463
2235,7,19,3539.60005569458
3940,6,17,3214.6500568389893
7751,5,16,3299.6600646972656
3210,2,4,899.9500198364258
3390,5,12,2227.7400512695312
6881,5,14,3027.7100410461426
4677,6,17,3519.550075531006
11230,3,10,1962.7800521850586
10676,4,10,1825.770034790039
6595,2,5,999.9100112915039
11636,3,10,2119.7300453186035
8412,6,15,2966.7400436401367
2939,4,8,1653.770034790039
1219,4,14,2689.610019683838
1025,8,27,6639.550159454346
11493,3,8,1889.7800407409668
8494,1,2,449.84999084472656
2971,1,3,629.9300117492676
6144,3,4,669.9400024414062
7142,2,10,1959.7000274658203
5455,1,3,339.96001052856445
10081,7,25,5689.520118713379
1089,5,16,3949.590087890625
4986,6,15,2974.680088043213
5276,6,21,4289.560075759888
32,5,17,3409.5100421905518
2667,7,22,3674.5100746154785
696,5,17,3209.500030517578
10783,6,23,4119.410068511963
7099,7,22,4694.460113525391
3440,3,9,1459.7800407409668
420,6,16,3779.7200775146484
1073,5,10,1609.8000221252441
6829,6,19,3789.460090637207
1051,5,9,1519.8500175476074
1134,6,15,3239.7100715637207
6393,10,28,5404.400096893311
2223,3,8,1889.9000396728516
1108,4,10,1499.8500061035156
7059,6,12,2121.760019302368
7633,10,36,6468.200136184692
9776,4,15,3279.6300926208496
3863,4,14,2569.5800247192383
6646,3,8,1819.8800430297852
12396,5,14,2654.66007232666
9349,6,21,4079.540096282959
10262,5,19,3594.5600624084473
11113,3,8,1589.8600425720215
10905,7,22,4779.490032196045
9915,5,10,1879.7800369262695
11046,5,15,2983.5500411987305
4211,3,9,1969.670036315918
4574,8,23,3945.5000743865967
555,4,12,2249.680034637451
5520,4,13,2759.6000480651855
5143,3,11,2104.8000297546387
12319,5,19,3273.590045928955
7271,8,22,4629.5900955200195
4618,9,23,5144.380104064941
10244,4,7,1489.860034942627
4284,3,7,1619.8600425720215
8338,2,5,1103.8500213623047
